Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SMA_10,SMA_30,BB_upper,BB_lower,ATR,EMA_12,EMA_26,RSI,Volatility,MACD,Next_Close,Label
78.92581939697266,79.25379778682812,78.55654436332367,78.76061799356015,94747600,0.15772927835226158,0.12247162852245974,79.9636156874781,74.70274783791254,1.6329510383968173,77.84234513268316,76.78415783582408,0.6059503699542126,0.12858089120475036,0.5457088583159801,78.94524383544922,1
78.94524383544922,79.1954777229002,78.43505615220535,78.89421987724242,80113600,0.16111030687963235,0.12434890205851268,80.14663686307497,74.77375879732543,1.5679861528868682,78.01202185618564,76.94423828024075,0.6984657653604446,0.09671458897934136,0.5464000465928387,77.49971771240234,0
77.49971771240234,77.68192708006474,76.43318198824178,76.61539135590418,152531200,0.1634247275116033,0.1260009284840179,80.15730409918164,74.78798398675586,1.5496737030679972,77.93320583406513,76.98538490484532,0.5678412496227215,0.022139788527425458,0.5377595335006337,78.62213897705078,1
78.62213897705078,78.8529405124876,77.74267613948199,77.74267613948199,93984000,0.16457976804388508,0.12782026216895226,80.27493556504498,74.85983921522845,1.516968414206006,78.03919554837061,77.10662594723091,0.5490092758626643,0.012318124084274462,0.5366610307287523,77.81555938720703,0
77.81555938720703,78.87237540713653,77.3078034073495,78.38162741760964,100566000,0.16449845860010015,0.12949768327996747,80.3042720980881,74.91194341704862,1.5362765466907067,78.00478998511468,77.15913953537729,0.5226638853768207,0.013350857883892758,0.5304005314303646,76.05421447753906,0
76.05421447753906,77.85202015034534,75.43470537009962,77.40742498128057,129554000,0.1621173162985945,0.1302822237081479,80.32567394797407,74.75876513894,1.4598197792326926,77.70470144548767,77.07729323479668,0.5929512953679642,0.05193270768153983,0.5146812640147809,72.44158172607422,0
72.44158172607422,73.89925662389693,70.2672211186261,72.21807572698077,222195200,0.15754941936785039,0.12948736516047665,80.9067050725978,73.70699274234362,1.524142719576378,76.89499071942406,76.73390719711354,0.46741115638655484,0.19273298805644234,0.4810934374273589,69.9878158569336,0
69.9878158569336,73.49838528422858,69.51407604241301,73.11453422052959,230673600,0.15055227724544218,0.12789161324626253,81.83139347534637,72.29304423827668,1.7046898395032934,75.83234843288706,76.23419672747058,0.29852167210402286,0.33578372376394994,0.4405473185588833,71.09809875488281,1
71.09809875488281,72.36870817005541,69.60398331830831,69.61127139696013,198054800,0.14491610486994655,0.1261442501916371,82.23219054071299,71.30218522222646,1.8015864072335006,75.10400232857872,75.85374502579741,0.32136656681006676,0.39445495880659415,0.4154896341651472,66.45055389404297,0
66.45055389404297,69.48252112113946,66.31450479546683,68.2920878015383,320605600,0.13369393103291605,0.12329474427682707,83.2303575066241,69.08802399362003,1.942004984249135,73.77270256941937,75.15721234937115,0.2083418511181278,0.5119923420044377,0.3697694584388992,66.41167449951172,0
66.41167449951172,67.6385554997623,62.2840268493113,62.50025221622377,426510000,0.12292540940142005,0.12053251381471297,83.75963237109112,67.35025990185811,2.2307637443972532,72.6402367125105,74.50939473086305,0.2208528973054963,0.5704481591455945,0.33486184708373273,72.59465026855469,1
72.59465026855469,73.23359905284,67.47092308130068,68.57875558588971,341397200,0.11746067291656281,0.1193692914137765,83.74283995441158,67.12490372844974,2.508763574949388,72.63322341344038,74.3675618077291,0.42446685843873494,0.5198938803145895,0.3445724591668368,70.2890853881836,0
70.2890853881836,73.85552819395053,69.43391136932343,73.77535933674136,319475600,0.11125586621212158,0.11724398006757786,83.82839272038603,66.58724753840303,2.7345298095164745,72.2725867941701,74.06545244331832,0.39412961596338825,0.4872111256672718,0.34035693437082853,73.54943084716797,1
73.54943084716797,73.7097760122306,71.21472457823452,72.01887482066405,219178400,0.10689076035195266,0.11627382994589186,83.61448911249234,66.428108085994,2.812966431727162,72.46902434078515,74.02722862138125,0.42987151779023985,0.4092660171606522,0.3572588174366148,71.16370391845703,0
71.16370391845703,72.77442872757254,70.79685330071517,71.7953572173482,187572800,0.10116678559444814,0.11449173931528234,83.32920369232849,66.0387589541559,2.904418003395228,72.26820581427313,73.8151156804239,0.4025863087494237,0.31686490727778327,0.3580723167928547,70.21863555908203,0
70.21863555908203,70.65351068690394,68.32366098027373,68.51072660724627,226176800,0.09614522332786002,0.11230792446448501,82.88836065779977,65.6193305348272,3.016520013104897,71.9528873134745,73.54870974550968,0.3891849461928268,0.2396579245796287,0.3545493062772052,64.66488647460938,0
64.66488647460938,67.56079624197245,63.894745030847204,64.07695437979449,286744800,0.08945331495352549,0.10849670226787056,83.0619825906486,64.13720182707601,3.1891847359122036,70.83165641518757,72.89064876248003,0.34077166489707184,0.3036029672062259,0.32118870757461215,69.32218170166016,1
69.32218170166016,69.58942367250026,65.44233541089918,67.3300297849221,285290000,0.0888805314466653,0.10679985141581849,82.55514450613583,63.7643356269208,3.406100727954737,70.59942953618335,72.62631786908597,0.411392959089562,0.3034488966507124,0.32350105366083615,66.9145736694336,0
66.9145736694336,68.3212322165363,66.04725520576122,67.39075287348057,255598800,0.08528057469790595,0.10372130421062964,82.16409601799185,63.08204961189097,3.4567725144538834,70.03252863360646,72.20322570614876,0.39401019741324894,0.31106466569875535,0.31314298528245255,60.30644226074219,0
60.30644226074219,65.59537401061138,60.250565757894904,62.17955623859568,418474000,0.07999351756602391,0.09813333444573369,82.11179199786491,61.215808862730796,3.6658791910589374,68.5362076531658,71.32198248797049,0.34873647343294445,0.4530616640096015,0.2688409662570451,67.53166198730469,1
